TWAP Cost,USD Cost
1027628.7392811048,1000000
908840.0335730887,1000000
1089253.1625827241,1000000
1410504.151036238,1000000
1061079.0133809173,1000000
832857.3775414426,1000000
1121017.806836793,1000000
1240256.157763326,1000000
1074108.1337487109,1000000
1204657.7561547137,1000000
1333810.5940613977,1000000
994274.3212326643,1000000
996138.7591085546,1000000
898920.4953486528,1000000
1212336.98568731,1000000
838186.6089172323,1000000
1091183.4157869108,1000000
889751.8587843903,1000000
909550.1970100336,1000000
1198002.2953959021,1000000
1065517.4749241548,1000000
930779.0389590327,1000000
988959.4664844397,1000000
862595.0537021086,1000000
936416.6547820377,1000000
928402.0830466237,1000000
714765.285736642,1000000
1020220.8689767957,1000000
1087676.610609182,1000000
933871.7932604996,1000000
1000506.9293777766,1000000
846902.4910460985,1000000
1189610.103838413,1000000
1354776.4065695242,1000000
1028822.7612159264,1000000
980647.0881499347,1000000
885804.9115641929,1000000
1146195.6897898673,1000000
930129.2451014608,1000000
935540.5814586482,1000000
886862.2752924243,1000000
831568.5589808286,1000000
1015034.4826395296,1000000
1097138.067039662,1000000
953493.011778711,1000000
1018662.2055847411,1000000
1081953.0917327472,1000000
1022074.9245167534,1000000
960036.6962721806,1000000
952259.5347747912,1000000
971760.3252991306,1000000
1282183.9678905122,1000000
1117528.7784294654,1000000
1140755.8019655398,1000000
1216607.5515199723,1000000
991252.3580343303,1000000
1100738.7514693574,1000000
1095928.4375476858,1000000
1029746.1215280275,1000000
1012715.2837790204,1000000
1029738.0958755597,1000000
999190.1359845238,1000000
893572.0505826483,1000000
929247.7783614545,1000000
895570.3493775005,1000000
1082212.0073935553,1000000
1009697.3030721782,1000000
973234.536945328,1000000
922934.7674969435,1000000
808025.4476506634,1000000
957369.1539769226,1000000
873775.7363730907,1000000
1101098.0302050512,1000000
932605.06695322,1000000
977203.6346336971,1000000
758556.2206464345,1000000
946616.3855517347,1000000
944286.0448571728,1000000
978704.4387348135,1000000
1016539.981986236,1000000
859012.5331872541,1000000
1066771.5174403656,1000000
1024125.8279486506,1000000
1298015.3758264394,1000000
1176511.9373586327,1000000
1082709.9377132119,1000000
872842.6715447541,1000000
968055.1543868643,1000000
1000562.5982331892,1000000
1377327.4299742386,1000000
860445.6618650109,1000000
901871.0052206131,1000000
917778.8083202529,1000000
999093.3189422959,1000000
873240.9246924345,1000000
932530.6516058925,1000000
968371.4331270002,1000000
1212991.8669159485,1000000
1023904.4898145795,1000000
895297.9477889182,1000000
1114436.7582027316,1000000
966134.7909005267,1000000
851958.890005139,1000000
1069718.7789394897,1000000
901423.4464186719,1000000
1000761.7678999584,1000000
1064766.765166039,1000000
1077500.5256855746,1000000
1029484.2308468318,1000000
1188367.639897186,1000000
935043.3107473366,1000000
1093255.2474299644,1000000
1041101.9660940847,1000000
1065274.977840909,1000000
859878.4614348391,1000000
1013971.2186725638,1000000
882986.0063851136,1000000
1057484.3805191712,1000000
1141876.393230988,1000000
978376.2642446507,1000000
1098408.4479211916,1000000
873637.5135081793,1000000
893154.9611149603,1000000
866138.4040911929,1000000
783675.786059683,1000000
1085041.5081590072,1000000
820799.690510992,1000000
971400.2921429217,1000000
911156.0045990247,1000000
1036570.7920358801,1000000
976130.5891611852,1000000
1018140.6876571631,1000000
927705.3035263577,1000000
1188336.2030106252,1000000
919005.7733701366,1000000
1117118.905580554,1000000
1119284.7703230036,1000000
1041811.0243080087,1000000
1066380.1181079226,1000000
919095.6228531699,1000000
1342552.3372505398,1000000
1116349.4289758431,1000000
1181439.2623722912,1000000
991341.9198395208,1000000
997959.9104721383,1000000
1043229.7759729446,1000000
848000.3613859931,1000000
997477.1781494641,1000000
1177370.34372582,1000000
993846.4299360313,1000000
1031415.933436205,1000000
965041.8320542263,1000000
939548.6884084336,1000000
1098306.392227348,1000000
1046401.8423984603,1000000
914874.0958782809,1000000
919224.5930440953,1000000
1020368.5939760684,1000000
1103091.0882306006,1000000
1083047.7434024615,1000000
1115652.1818553647,1000000
849604.6647630064,1000000
988805.7437472722,1000000
1225875.315502882,1000000
928047.5836807517,1000000
847522.2267009448,1000000
914663.9088165422,1000000
1141795.1232984413,1000000
1086661.1661235085,1000000
1095474.4696228572,1000000
906037.3864359012,1000000
1012068.8110302548,1000000
1126016.2915312797,1000000
1184201.254826579,1000000
855435.0900204075,1000000
898457.6808480474,1000000
1146217.4923561912,1000000
926980.1370988111,1000000
1105741.549162377,1000000
1278992.2106509267,1000000
1085075.0565979197,1000000
842123.6307916003,1000000
938032.0543385886,1000000
1113862.6133484629,1000000
1195673.0065136338,1000000
916657.87092198,1000000
1076046.7605842594,1000000
746381.5607759074,1000000
837334.1316480062,1000000
926025.2756837963,1000000
1080891.2573006102,1000000
864639.380275195,1000000
1233914.0500369975,1000000
1119528.9443871216,1000000
1150594.7719143927,1000000
989334.4440340401,1000000
914738.6708014914,1000000
845394.0586505637,1000000
999570.3046601674,1000000
909061.6723115592,1000000
969799.340139613,1000000
909279.1115215081,1000000
954955.6407090721,1000000
1035894.9335423453,1000000
910630.3138604492,1000000
989387.9195019156,1000000
984111.6677480475,1000000
850349.1897461483,1000000
958492.6463584729,1000000
952238.4233877619,1000000
1211733.1569586978,1000000
1095752.7407989334,1000000
1096135.9085731509,1000000
940666.8432670111,1000000
1279398.8132600992,1000000
872171.239884733,1000000
1159918.783044937,1000000
1235233.6773498026,1000000
1067966.330387138,1000000
1156599.919714094,1000000
1263192.1265475415,1000000
782171.2014485336,1000000
1180119.5513146736,1000000
1008158.0086139485,1000000
1005059.4987553718,1000000
1014538.9078301535,1000000
1101045.552599001,1000000
826332.6015506845,1000000
1018802.5671796408,1000000
1065333.4150173368,1000000
1052682.6329753762,1000000
1078668.7086722536,1000000
1042357.5161087145,1000000
844794.86264041,1000000
754274.0483505768,1000000
1010832.2239569827,1000000
1031591.0390562636,1000000
1076138.3596636278,1000000
933546.0702745194,1000000
1196813.080946387,1000000
1290539.1252119183,1000000
1012787.039484643,1000000
885370.7775044073,1000000
907663.9215650725,1000000
753824.0889404081,1000000
906489.4968716078,1000000
1097471.7630870594,1000000
1077557.7320327938,1000000
997366.251545455,1000000
1046038.869393585,1000000
964822.4227968039,1000000
950543.1931772883,1000000
834031.0071258987,1000000
1215083.6764614126,1000000
1032165.2320321708,1000000
1081269.267917873,1000000
1033386.5613003251,1000000
1133591.2292610542,1000000
847939.7383999178,1000000
933362.3242721512,1000000
1054900.0312430998,1000000
860289.2355851955,1000000
868638.3407078588,1000000
827037.1632970632,1000000
823464.8913872744,1000000
1003798.9447654964,1000000
789834.654674453,1000000
1042399.9744807413,1000000
1334870.4714902556,1000000
837574.2667935259,1000000
999855.5480343701,1000000
1077958.4354537677,1000000
1031553.1048358085,1000000
1119302.9051644714,1000000
1087701.8301323229,1000000
855562.4672398447,1000000
978204.2321685196,1000000
1175162.8798136595,1000000
959985.782021477,1000000
1028763.2377532425,1000000
1096012.696211871,1000000
1012332.7251477543,1000000
810473.6281097415,1000000
1059473.5708286827,1000000
977967.1010249923,1000000
1089050.609472548,1000000
872182.5317141691,1000000
1183937.9763889534,1000000
746967.1827394082,1000000
1028166.7064039649,1000000
944973.6606700488,1000000
1072072.8546968524,1000000
1042020.2974320098,1000000
892271.7910150012,1000000
800142.144927587,1000000
1024661.894558843,1000000
1117618.8415989925,1000000
991556.604708435,1000000
934838.5043396489,1000000
839519.9224106383,1000000
1204395.5387127236,1000000
1056136.8230697368,1000000
1117049.871567263,1000000
910719.8003728191,1000000
1297371.6234776184,1000000
829558.2086197566,1000000
998485.7653744766,1000000
1141253.3377254754,1000000
1240198.2846451576,1000000
1154580.1857938713,1000000
1075705.7272306732,1000000
1144626.4717275545,1000000
947697.1525651362,1000000
916003.3627181296,1000000
1100787.8777648725,1000000
1032270.841476006,1000000
1151944.7275478428,1000000
1232622.8512545144,1000000
1021486.7162294063,1000000
1060740.474957934,1000000
990878.1859723418,1000000
890149.034837315,1000000
1094792.6887956504,1000000
903694.3041475139,1000000
1034488.9298700694,1000000
978974.6870222833,1000000
1023434.7812569403,1000000
859380.978351082,1000000
1007136.0144966143,1000000
954268.2027404697,1000000
914798.885612206,1000000
1069994.9476123722,1000000
1354484.7045240505,1000000
1132281.8858247963,1000000
900222.2725417934,1000000
1072988.6581135711,1000000
917728.9495913129,1000000
951291.2492573299,1000000
1217958.098719667,1000000
1167247.706624953,1000000
816963.2419508605,1000000
1137153.4551175686,1000000
1159144.8995550293,1000000
1043851.8365885044,1000000
918535.8230214356,1000000
1188973.3363786764,1000000
1024574.586800283,1000000
1226018.9415646202,1000000
881008.8821769673,1000000
895487.9449707939,1000000
1028194.5738598352,1000000
1000245.911750654,1000000
1177528.282477721,1000000
1135882.543785316,1000000
870521.7655171017,1000000
826965.773359346,1000000
1058827.6788990612,1000000
989827.904169698,1000000
845392.609455978,1000000
984480.1709936863,1000000
1028308.5951056398,1000000
944162.0452586128,1000000
926505.406414687,1000000
1002226.5150142374,1000000
1243634.6049018642,1000000
923348.9998793633,1000000
1224567.1178646893,1000000
994736.0234083986,1000000
1065599.8695599185,1000000
1090537.5450747523,1000000
870689.4869359914,1000000
927754.5467080155,1000000
1008993.0232138917,1000000
1173125.6077075466,1000000
1046316.2489152695,1000000
1006112.0389630591,1000000
996671.48111701,1000000
883991.2553586515,1000000
1148628.4180849937,1000000
806190.901612109,1000000
1133225.5383688796,1000000
958971.4925595775,1000000
1004941.573544811,1000000
1139882.1439169664,1000000
833314.9337727808,1000000
857990.6192026318,1000000
1116426.6253835873,1000000
850758.8671452518,1000000
1002763.8153534466,1000000
1062003.01361668,1000000
955787.3441846602,1000000
975354.6211063254,1000000
1159353.4886903432,1000000
885419.4984256843,1000000
1109931.7984322212,1000000
1104616.5109054307,1000000
1047269.1363972203,1000000
912495.0866696737,1000000
1027299.6566843112,1000000
848417.354464207,1000000
978689.0030097233,1000000
1047424.1394634215,1000000
1110569.925434684,1000000
1163252.3363257113,1000000
891595.9405404094,1000000
1063195.8033846747,1000000
1065674.8764574695,1000000
972387.9160106287,1000000
1006193.1363040698,1000000
1367196.926692274,1000000
936820.9441097514,1000000
853360.3409415652,1000000
1056206.5922353782,1000000
1050266.9815908154,1000000
933072.1545532055,1000000
1049203.4119596086,1000000
1061791.6865942718,1000000
827091.9652301692,1000000
960032.3279504215,1000000
922840.964742986,1000000
883716.8216210037,1000000
948471.4589253528,1000000
1001397.9301571209,1000000
1410982.4482576714,1000000
1415793.0433587518,1000000
1001858.3976695592,1000000
1187144.0177924212,1000000
854411.5447471061,1000000
949047.9462686835,1000000
1097381.4044034635,1000000
906107.6369731498,1000000
870789.3523190187,1000000
1007418.3674222787,1000000
899394.7686571032,1000000
910317.96172901,1000000
957961.0302162602,1000000
847215.5083724717,1000000
973093.556409767,1000000
864795.2435743652,1000000
993509.3369360075,1000000
936635.3170921631,1000000
1027056.2783522201,1000000
949707.6789123093,1000000
1081706.9484972435,1000000
850903.1647870705,1000000
931705.6145433597,1000000
856925.234540305,1000000
1023276.1639959238,1000000
1211607.4919351176,1000000
1134565.698569119,1000000
1001315.965662051,1000000
1169974.0120404172,1000000
1012772.1900774959,1000000
851575.7052956566,1000000
946224.1063796466,1000000
993697.50112721,1000000
1179876.5412843523,1000000
1013137.6468318215,1000000
950748.201857554,1000000
942189.2976251224,1000000
1100632.093735284,1000000
873465.6173535828,1000000
841115.016120495,1000000
930743.7076163067,1000000
1053613.9533119285,1000000
1367924.5982082277,1000000
1368810.264346865,1000000
874057.4505158702,1000000
965056.8202267895,1000000
1052437.5492608442,1000000
935694.601747521,1000000
980539.2868253107,1000000
1010551.6204523148,1000000
1113780.681971043,1000000
773178.2439389875,1000000
1097755.5510774916,1000000
901064.3817189788,1000000
985241.2983350861,1000000
944078.9448261622,1000000
1031698.1398297569,1000000
936525.3266438179,1000000
942712.100234597,1000000
1093669.679332049,1000000
938540.3121679417,1000000
1037912.2235337803,1000000
1133428.8387101656,1000000
832043.7559185956,1000000
1078485.3144884077,1000000
1126193.7895680256,1000000
1042200.3765206098,1000000
1058009.0818637148,1000000
937245.4690316174,1000000
1005321.7031126942,1000000
947750.9761959801,1000000
1004242.5507516939,1000000
980580.9812334663,1000000
863358.2198952739,1000000
888169.7100226593,1000000
962269.3804675894,1000000
1031606.2448464434,1000000
931693.3466784516,1000000
947531.0769673383,1000000
1085581.025162115,1000000
1158395.4474538295,1000000
1009623.2328934991,1000000
999686.5512519144,1000000
769123.1721931936,1000000
914953.4720678924,1000000
1205498.4886478868,1000000
924287.5009729323,1000000
990991.079510995,1000000
769660.0670210909,1000000
1055766.7357636418,1000000
870119.6313466415,1000000
853039.9497810277,1000000
869222.5853479799,1000000
861883.0626639237,1000000
1102727.0469941145,1000000
1017001.1640214594,1000000
847528.5146927307,1000000
1011561.0944912467,1000000
1009774.4141078392,1000000
979386.7510881599,1000000
957386.8400959149,1000000
915436.5223734571,1000000
1173549.8651475736,1000000
1035511.965351389,1000000
1015159.347990716,1000000
893339.9712099046,1000000
953330.858274864,1000000
765756.001484813,1000000
799469.1246833153,1000000
1103784.5961490758,1000000
872193.8407067539,1000000
910171.5110505469,1000000
1260284.342043121,1000000
918734.7613974934,1000000
804422.87167358,1000000
1064870.311479006,1000000
825067.4568757066,1000000
1160297.0343825344,1000000
915735.827872122,1000000
921693.9345591514,1000000
962326.137291671,1000000
1123841.9977021639,1000000
827418.893747422,1000000
1029447.6998991914,1000000
873901.0522639625,1000000
1096938.6922887894,1000000
1022680.4412203092,1000000
1173675.7007375166,1000000
1112626.363688562,1000000
1197494.1713237923,1000000
1035484.0945787178,1000000
1190737.2480658712,1000000
950238.5103836964,1000000
1031627.0951713872,1000000
916674.523189633,1000000
1177076.8603484146,1000000
1118331.3363805679,1000000
819672.104142213,1000000
717242.1369902202,1000000
925537.4553291921,1000000
974385.6069189793,1000000
1279404.6714647876,1000000
780553.8980221846,1000000
751758.7677841496,1000000
838524.3428068561,1000000
791836.0772679055,1000000
1106464.6092067757,1000000
1036759.0919479633,1000000
1089082.685428601,1000000
945030.3724913646,1000000
890199.2473200657,1000000
788131.4070326713,1000000
1116209.2331011523,1000000
1094779.0306480213,1000000
764781.0645527834,1000000
855300.0409351834,1000000
928964.8307190742,1000000
982981.8134461462,1000000
972581.4687872318,1000000
1096838.3108195798,1000000
1075885.877361218,1000000
960997.8408149749,1000000
1073715.5544902824,1000000
1147349.4072377018,1000000
1225057.2731641496,1000000
1014267.0800750636,1000000
1051199.37550653,1000000
1055189.4342648482,1000000
870314.0268559452,1000000
1056317.8621144674,1000000
797037.7528684979,1000000
1054431.4914763002,1000000
918270.415884214,1000000
905187.2243890862,1000000
1048698.0601589435,1000000
1034163.4484588398,1000000
902255.6868077818,1000000
797680.9129037453,1000000
